user_id,order_id,order_date,order_amount,delivery_time_mins,used_promo,delivery_fee,order_time
U0732,O924047,2024-03-07,31.16,32,0,1.83,Evening
U0732,O346877,2023-08-07,35.51,22,1,3.39,Morning
U0732,O248304,2024-01-11,14.29,32,0,3.24,Afternoon
U0733,O875245,2023-12-09,29.07,28,1,3.89,Morning
U0735,O530561,2024-02-11,39.5,54,0,0.71,Morning
U0735,O965356,2024-03-04,28.59,24,1,2.74,Evening
U0736,O339321,2023-10-25,18.83,25,0,3.56,Morning
U0736,O689522,2023-11-29,30.18,31,1,1.98,Evening
U0737,O360464,2023-10-19,20.22,20,0,2.6,Late Night
U0738,O915468,2024-03-10,22.15,38,0,4.74,Late Night
U0738,O600038,2023-11-06,38.99,44,0,0.84,Morning
U0738,O998141,2023-05-25,20.95,23,0,4.83,Late Night
U0738,O506294,2024-01-24,20.95,53,0,3.54,Morning
U0738,O942059,2023-09-12,19.08,24,1,0.07,Evening
U0738,O555592,2023-10-05,15.21,18,0,3.96,Afternoon
U0739,O760492,2023-09-27,31.0,56,0,0.75,Morning
U0739,O312601,2023-06-08,5.79,44,0,1.45,Afternoon
U0739,O506885,2024-01-30,19.27,11,1,1.42,Evening
U0739,O173301,2023-08-19,31.83,22,1,4.62,Evening
U0739,O759534,2023-10-23,29.24,56,1,3.59,Afternoon
U0739,O997004,2023-09-14,25.07,32,0,3.72,Afternoon
U0739,O150324,2023-12-02,25.31,44,1,0.11,Afternoon
U0740,O761705,2024-01-17,25.64,21,0,4.86,Evening
U0741,O481317,2024-01-06,33.03,48,0,0.7,Morning
U0741,O470613,2024-01-01,20.92,27,0,0.36,Afternoon
U0741,O743859,2023-03-07,15.26,24,0,2.05,Evening
U0741,O872604,2023-01-09,32.65,37,0,3.56,Late Night
U0742,O511200,2023-12-20,5.84,34,1,0.45,Evening
U0742,O109821,2024-03-09,28.55,43,0,4.16,Late Night
U0743,O231238,2023-12-17,31.44,29,0,4.25,Afternoon
U0744,O959035,2023-05-17,21.17,10,0,0.44,Evening
U0744,O482314,2023-11-05,29.38,11,1,3.68,Afternoon
U0744,O178434,2024-01-13,33.81,51,0,4.62,Morning
U0744,O798142,2023-09-10,29.68,28,1,0.56,Late Night
U0744,O567680,2023-09-11,28.47,45,1,1.83,Evening
U0746,O274830,2024-01-31,37.63,58,1,4.38,Late Night
U0746,O372186,2023-12-09,39.31,46,0,2.52,Evening
U0746,O515886,2024-02-18,30.79,47,0,4.3,Late Night
U0747,O706065,2023-12-30,28.64,31,0,3.55,Morning
U0747,O178121,2023-09-03,22.12,16,0,0.69,Evening
U0747,O841584,2023-10-28,36.23,33,0,0.1,Afternoon
U0747,O234882,2023-12-26,23.58,44,0,3.69,Morning
U0747,O422743,2023-03-23,13.46,41,0,0.67,Afternoon
U0747,O726619,2023-11-25,31.68,25,0,4.08,Late Night
U0747,O662167,2023-04-05,35.53,66,1,4.48,Late Night
U0748,O396065,2023-03-21,19.29,49,0,3.5,Evening
U0748,O258244,2024-01-01,28.38,41,0,1.78,Evening
U0748,O472838,2023-09-04,27.36,52,1,0.94,Morning
U0748,O357058,2024-03-04,28.71,54,0,2.92,Evening
U0748,O710096,2023-08-14,10.73,42,0,1.1,Afternoon
U0748,O516697,2023-04-15,28.56,19,0,2.21,Afternoon
U0748,O843635,2023-04-28,13.05,44,1,0.44,Late Night
U0749,O621017,2023-09-12,32.54,10,0,4.93,Morning
U0750,O306782,2024-03-01,21.41,31,0,2.68,Morning
U0750,O664973,2023-08-29,21.06,70,0,2.55,Morning
U0750,O844152,2023-08-28,26.02,39,0,4.65,Afternoon
U0751,O855537,2023-05-16,16.77,30,1,0.25,Late Night
U0751,O665884,2023-10-01,24.14,12,0,3.62,Afternoon
U0751,O194957,2023-05-09,22.39,10,1,4.41,Evening
U0751,O217982,2023-09-04,21.76,61,1,3.03,Morning
U0752,O664928,2023-10-21,6.26,67,0,3.29,Late Night
U0752,O949928,2024-01-23,21.54,33,0,4.51,Evening
U0752,O364704,2024-02-10,15.71,32,0,0.24,Afternoon
U0752,O102948,2023-09-16,19.9,17,0,4.2,Evening
U0752,O192816,2023-12-07,29.38,10,1,3.91,Morning
U0752,O781071,2023-06-30,28.09,35,1,3.87,Evening
U0753,O278164,2023-08-13,32.56,44,0,2.7,Late Night
U0753,O397753,2023-07-04,29.25,60,0,2.69,Evening
U0753,O934910,2023-08-22,17.09,40,0,4.18,Evening
U0753,O915539,2023-07-30,42.81,54,0,1.2,Morning
U0753,O195707,2023-09-29,16.58,28,0,0.06,Late Night
U0754,O864669,2023-07-26,19.27,52,0,1.48,Evening
U0754,O318510,2024-02-20,42.4,22,1,0.26,Afternoon
U0754,O577906,2023-07-22,18.48,37,1,2.64,Evening
U0754,O191087,2024-03-13,37.1,30,0,1.48,Late Night
U0754,O423723,2023-09-01,25.47,24,0,0.15,Late Night
U0754,O584143,2023-05-29,40.87,16,0,0.9,Morning
U0755,O958379,2023-09-14,33.73,19,1,4.12,Evening
U0755,O767373,2023-06-04,29.05,36,0,4.96,Morning
U0755,O764458,2023-08-18,32.8,36,1,0.73,Late Night
U0755,O434024,2023-08-24,32.58,41,0,4.76,Late Night
U0755,O534136,2024-02-27,37.62,24,0,4.39,Late Night
U0755,O159382,2023-08-03,25.98,22,0,4.3,Evening
U0755,O950281,2023-07-22,19.48,24,0,4.65,Evening
U0756,O228081,2023-09-27,25.99,37,0,0.75,Morning
U0756,O475982,2023-04-24,26.95,29,0,0.24,Afternoon
U0756,O920034,2023-10-24,20.57,19,1,2.38,Afternoon
U0756,O849778,2023-09-08,49.18,33,0,1.73,Afternoon
U0757,O487697,2023-11-16,31.65,32,0,0.3,Evening
U0758,O450998,2024-01-03,39.78,28,0,4.45,Afternoon
U0758,O566641,2024-01-24,13.96,46,1,4.85,Late Night
U0758,O210988,2023-11-06,27.46,23,0,1.33,Late Night
U0759,O761854,2024-02-26,27.72,40,0,1.21,Late Night
U0759,O809227,2023-12-11,36.12,47,1,1.87,Afternoon
U0759,O824412,2023-10-17,25.04,10,1,2.29,Late Night
U0759,O107736,2024-02-02,24.33,28,1,3.45,Afternoon
U0759,O518070,2024-03-04,30.6,35,0,3.81,Afternoon
U0760,O636107,2024-01-27,26.25,25,1,4.93,Afternoon
U0760,O478809,2023-12-23,12.57,36,0,2.93,Afternoon
U0761,O245219,2023-11-13,23.14,11,1,2.93,Afternoon
U0761,O763640,2023-07-09,46.08,17,0,4.49,Late Night
U0761,O408302,2024-03-09,32.1,19,1,1.37,Evening
U0761,O284764,2024-02-28,27.24,25,1,1.5,Afternoon
U0761,O316848,2023-10-18,22.4,36,0,0.43,Evening
U0761,O446473,2023-03-25,32.48,30,1,2.64,Afternoon
U0761,O250362,2023-04-04,35.01,26,0,2.37,Late Night
U0761,O961129,2023-05-16,19.39,11,1,3.93,Evening
U0762,O701518,2024-02-14,20.36,21,1,4.49,Late Night
U0763,O977232,2023-07-15,23.68,36,0,4.81,Late Night
U0763,O756887,2023-08-13,18.47,28,1,0.66,Afternoon
U0763,O875217,2023-06-10,14.96,25,0,3.2,Late Night
U0763,O368770,2023-07-24,18.69,59,0,1.86,Morning
U0763,O868568,2023-11-13,26.06,23,0,3.09,Morning
U0763,O973212,2023-08-01,30.37,59,0,3.49,Afternoon
U0763,O673030,2024-01-19,10.48,20,0,2.34,Morning
U0764,O495916,2023-10-23,31.18,53,0,0.24,Morning
U0764,O435676,2023-09-08,21.96,46,1,3.55,Morning
U0765,O895647,2023-06-12,23.1,24,0,1.15,Morning
U0765,O530518,2024-02-29,40.51,14,0,0.33,Morning
U0765,O742789,2023-03-03,11.1,10,1,2.38,Evening
U0766,O894977,2023-12-02,31.4,60,0,1.45,Late Night
U0766,O176206,2023-06-27,23.07,48,0,2.54,Late Night
U0766,O419926,2023-07-23,28.82,20,1,4.56,Late Night
U0766,O597103,2023-06-03,26.95,56,1,2.77,Morning
U0766,O821907,2023-07-24,27.73,38,0,4.7,Morning
U0767,O489956,2024-03-14,27.78,51,0,0.08,Afternoon
U0767,O804328,2023-11-08,35.87,42,0,0.62,Morning
U0767,O512778,2023-12-08,28.5,44,0,3.96,Morning
U0768,O320075,2023-08-15,21.71,50,0,4.21,Afternoon
U0768,O435641,2024-03-03,16.37,52,1,3.23,Morning
U0768,O894223,2024-02-26,33.97,24,0,3.66,Late Night
U0768,O524574,2023-12-30,25.44,37,0,3.14,Late Night
U0768,O686004,2023-12-16,10.04,10,1,1.53,Afternoon
U0769,O764010,2023-11-18,21.77,16,1,4.9,Afternoon
U0769,O833456,2023-12-19,22.25,36,0,3.23,Morning
U0769,O829178,2023-08-03,37.7,24,0,4.59,Evening
U0769,O528729,2023-05-19,21.16,38,1,4.48,Morning
U0770,O231469,2024-03-12,-0.82,60,1,0.93,Evening
U0771,O412361,2024-02-14,24.79,47,1,4.28,Late Night
U0772,O740253,2023-11-20,12.62,28,1,3.71,Afternoon
U0772,O517572,2024-01-15,12.44,34,0,2.06,Morning
U0773,O390274,2023-05-03,25.52,25,0,1.51,Afternoon
U0773,O210930,2024-02-14,33.71,52,1,0.07,Morning
U0774,O217458,2024-01-27,34.06,64,0,0.12,Afternoon
U0774,O449511,2023-11-04,26.32,26,1,2.5,Evening
U0774,O119133,2024-02-09,14.26,13,0,1.62,Evening
U0775,O860164,2023-08-18,11.99,43,1,1.14,Late Night
U0775,O289986,2024-02-07,12.05,11,1,0.45,Evening
U0775,O502550,2024-02-08,25.72,41,1,4.07,Late Night
U0775,O770964,2023-12-20,12.41,50,0,2.93,Morning
U0775,O930553,2024-01-04,37.15,40,0,1.14,Afternoon
U0775,O994236,2023-12-24,15.55,59,1,0.18,Afternoon
U0776,O156235,2023-09-12,16.97,58,0,3.82,Evening
U0777,O157631,2023-12-29,35.47,34,0,3.93,Evening
U0778,O629008,2023-12-01,45.36,55,1,2.09,Evening
U0778,O135308,2023-07-12,49.83,51,1,4.97,Afternoon
U0778,O484911,2023-05-21,22.68,12,1,4.12,Morning
U0779,O531224,2023-10-06,30.86,46,0,3.15,Late Night
U0779,O102405,2024-01-17,24.52,52,1,1.45,Morning
U0780,O292622,2024-03-05,39.23,42,0,3.88,Evening
U0780,O783689,2024-02-26,17.87,39,0,3.42,Late Night
U0781,O109431,2023-11-08,30.75,47,1,2.9,Morning
U0781,O810375,2024-01-02,15.77,12,0,0.08,Late Night
U0782,O168923,2023-12-23,29.78,29,0,3.33,Late Night
U0782,O515890,2024-02-28,21.33,33,0,4.23,Evening
U0782,O572124,2024-01-26,19.44,25,0,0.19,Afternoon
U0782,O569671,2023-11-23,13.26,10,1,0.67,Morning
U0784,O626195,2023-09-22,21.52,37,0,1.56,Morning
U0784,O580884,2024-01-30,17.75,23,1,0.38,Morning
U0785,O212194,2023-09-23,24.77,60,0,2.9,Evening
U0785,O246628,2023-07-26,13.14,55,0,1.92,Evening
U0785,O965796,2023-10-14,20.35,11,1,2.27,Evening
U0785,O164817,2023-11-08,40.9,32,1,3.94,Afternoon
U0785,O227247,2023-05-17,38.29,28,0,2.05,Evening
U0786,O292758,2023-06-27,18.79,23,0,2.74,Afternoon
U0786,O427590,2023-11-12,17.64,35,1,4.9,Late Night
U0786,O667990,2023-05-11,33.59,43,0,0.43,Morning
U0786,O559966,2023-06-18,23.7,16,0,3.69,Late Night
U0787,O601211,2023-11-11,47.29,36,0,4.76,Morning
U0787,O245662,2023-12-17,28.39,37,1,4.21,Afternoon
U0788,O269623,2023-10-05,40.42,34,0,3.51,Afternoon
U0788,O992658,2023-11-06,27.44,32,0,2.04,Evening
U0789,O773181,2024-02-16,26.28,32,0,4.29,Morning
U0789,O468486,2024-02-08,27.44,82,0,1.53,Late Night
U0789,O741155,2024-02-10,0.36,10,1,2.36,Afternoon
U0789,O185066,2024-01-17,33.22,59,1,0.75,Morning
U0789,O766074,2023-12-28,26.9,25,0,0.52,Afternoon
U0789,O602100,2024-03-14,30.59,19,0,4.86,Late Night
U0790,O113417,2024-02-15,38.96,10,1,0.15,Late Night
U0790,O147119,2024-01-10,37.28,25,1,1.17,Late Night
U0790,O704502,2023-11-12,15.13,21,0,1.58,Late Night
U0791,O436061,2023-12-20,40.94,49,1,3.64,Morning
U0792,O136880,2023-04-20,24.81,45,0,2.43,Afternoon
U0792,O653780,2023-08-04,20.7,39,1,1.48,Afternoon
U0792,O699479,2023-12-17,26.27,19,1,4.97,Afternoon
U0792,O132895,2023-12-20,29.86,25,0,2.74,Evening
U0793,O326707,2024-03-14,17.6,22,0,2.98,Morning
U0795,O923450,2024-02-09,22.09,38,0,1.62,Late Night
U0795,O804495,2024-03-13,11.37,56,1,3.17,Morning
U0796,O386757,2023-12-28,17.52,49,0,1.03,Late Night
U0798,O409830,2023-10-12,26.32,32,0,0.29,Morning
U0798,O530241,2023-09-18,31.53,42,0,1.07,Afternoon
U0799,O642946,2023-07-30,20.59,38,0,4.63,Afternoon
U0799,O308289,2024-03-09,29.79,10,1,4.84,Evening
U0801,O281465,2023-10-16,17.67,21,0,2.05,Morning
U0801,O828692,2023-05-02,28.61,55,0,4.45,Evening
U0801,O314650,2023-04-24,15.98,39,0,4.14,Morning
U0802,O738935,2023-09-13,26.45,48,0,0.61,Late Night
U0802,O436314,2024-02-13,34.96,31,0,2.66,Evening
U0802,O306639,2023-10-03,21.9,47,0,0.79,Evening
U0802,O590501,2023-09-10,25.41,61,0,3.8,Evening
U0802,O686660,2023-10-04,20.66,10,0,1.41,Evening
U0802,O792789,2023-10-11,31.26,38,0,3.93,Morning
U0803,O142186,2023-08-25,42.47,26,0,2.3,Evening
U0803,O876559,2023-06-03,8.98,38,0,4.34,Late Night
U0803,O125391,2023-07-01,42.31,31,0,0.26,Late Night
U0804,O647437,2023-06-16,17.98,31,0,3.14,Late Night
U0804,O125099,2023-04-15,26.4,28,1,4.64,Afternoon
U0804,O291195,2023-02-26,28.9,29,0,4.5,Afternoon
U0804,O767241,2023-08-05,24.66,23,0,3.27,Morning
U0804,O257454,2023-08-15,15.6,10,0,0.19,Afternoon
U0804,O720348,2023-10-23,42.34,25,1,2.54,Late Night
U0804,O887891,2024-03-14,35.09,25,1,3.95,Late Night
U0805,O233770,2024-02-12,18.06,19,1,3.29,Afternoon
U0805,O131604,2023-12-09,22.39,60,0,2.08,Evening
U0805,O857321,2023-06-14,38.77,34,1,2.4,Evening
U0805,O500457,2023-08-14,17.99,42,0,1.16,Morning
U0806,O316265,2023-12-09,20.42,32,0,0.71,Evening
U0806,O659376,2023-09-03,24.8,48,1,0.73,Evening
U0807,O930984,2024-02-19,18.08,30,0,1.12,Morning
U0807,O700983,2024-02-21,22.25,55,1,0.87,Afternoon
U0808,O425051,2024-03-01,21.36,28,1,2.51,Afternoon
U0808,O192060,2023-07-25,24.03,20,0,3.73,Evening
U0808,O510839,2023-10-11,41.11,41,0,4.77,Morning
U0808,O128831,2024-01-14,38.79,39,0,0.36,Evening
U0808,O633670,2023-10-07,35.26,69,0,1.66,Late Night
U0809,O552342,2023-12-03,27.11,30,0,0.1,Late Night
U0809,O270350,2024-03-01,16.06,57,0,1.66,Late Night
U0810,O591510,2024-01-03,23.65,32,1,3.42,Late Night
U0810,O731911,2024-03-02,33.64,12,0,0.73,Evening
U0810,O819507,2023-12-16,29.97,27,1,3.15,Late Night
U0811,O232963,2023-12-04,22.57,56,0,2.58,Afternoon
U0811,O239258,2023-12-20,44.62,10,1,3.87,Evening
U0813,O309087,2023-06-19,27.87,54,0,0.07,Evening
U0813,O543909,2024-01-13,1.22,29,0,4.44,Afternoon
U0814,O549685,2023-05-10,24.92,39,0,3.85,Late Night
U0814,O808263,2024-03-15,38.55,28,1,0.9,Evening
U0814,O668708,2024-01-07,12.24,34,0,2.55,Afternoon
U0814,O427324,2023-02-15,32.06,56,1,2.28,Afternoon
U0814,O489892,2023-05-19,31.75,31,1,2.88,Evening
U0814,O149411,2023-10-19,35.38,51,1,2.35,Evening
U0814,O825403,2023-06-11,38.78,29,1,4.46,Morning
U0814,O336130,2023-09-22,36.61,19,1,3.29,Afternoon
U0815,O506637,2023-11-13,9.1,13,0,4.08,Evening
U0816,O647449,2023-07-27,16.04,52,1,4.09,Late Night
U0816,O217949,2024-02-14,18.8,46,0,1.02,Late Night
U0816,O335823,2023-08-29,44.74,40,0,0.35,Afternoon
U0816,O535563,2023-03-11,31.73,34,0,4.49,Afternoon
U0817,O919837,2024-03-15,32.06,37,0,1.39,Evening
U0817,O339291,2023-10-31,32.94,54,1,4.1,Late Night
U0818,O978896,2023-11-09,30.76,62,0,0.22,Morning
U0818,O673696,2023-05-30,30.96,31,1,2.0,Late Night
U0818,O293470,2023-11-03,33.72,37,0,4.29,Evening
U0818,O832958,2023-09-19,24.46,21,0,2.13,Afternoon
U0818,O636752,2024-02-11,28.75,32,0,1.65,Evening
U0818,O357579,2023-12-06,34.08,40,1,1.81,Late Night
U0818,O602628,2023-10-15,44.31,26,0,2.0,Afternoon
U0818,O963413,2023-09-01,15.58,13,0,1.05,Late Night
U0819,O338461,2024-03-11,10.8,13,1,4.0,Afternoon
U0819,O710518,2024-02-19,7.93,22,0,4.69,Evening
U0819,O138009,2023-09-03,34.65,41,0,1.4,Morning
U0820,O793613,2023-02-24,32.72,34,1,1.69,Morning
U0820,O606399,2023-12-08,20.49,22,0,4.01,Late Night
U0820,O599876,2023-07-06,9.85,34,0,4.3,Evening
U0820,O996435,2023-05-08,22.27,58,0,3.45,Late Night
U0820,O415320,2024-01-26,21.54,34,1,3.16,Late Night
U0821,O660742,2023-11-29,30.37,45,0,0.36,Evening
U0822,O189440,2023-08-26,26.07,42,0,0.53,Late Night
U0822,O160108,2023-11-09,35.84,37,1,2.95,Evening
U0823,O739378,2023-09-13,29.14,73,1,1.16,Morning
U0823,O469438,2023-10-08,21.11,33,1,4.86,Late Night
U0823,O511916,2024-02-10,33.34,37,1,2.09,Evening
U0824,O334733,2023-08-18,28.9,19,0,2.79,Morning
U0824,O349668,2023-10-02,13.75,24,0,0.25,Late Night
U0824,O939084,2024-03-13,39.9,24,0,1.69,Late Night
U0824,O517440,2023-07-06,24.18,64,1,3.69,Afternoon
U0824,O439765,2023-10-06,13.48,33,1,3.32,Morning
U0826,O809781,2024-01-22,21.29,24,0,0.02,Evening
U0827,O600144,2023-10-17,25.36,54,0,1.51,Evening
U0827,O338047,2023-05-30,36.51,39,0,4.51,Evening
U0827,O213031,2023-07-30,25.31,63,0,2.36,Evening
U0827,O906411,2023-11-30,20.46,53,1,4.74,Afternoon
U0827,O955397,2023-06-25,21.47,47,0,1.65,Morning
U0827,O121796,2023-05-05,13.63,46,1,1.74,Morning
U0828,O176789,2024-02-11,12.9,32,0,1.04,Morning
U0828,O414676,2023-02-26,19.69,49,0,3.86,Evening
U0828,O804464,2023-09-20,36.29,10,0,4.04,Morning
U0828,O220249,2023-11-28,14.62,24,0,2.58,Afternoon
U0828,O654686,2023-06-30,40.48,43,1,1.51,Morning
U0828,O193715,2023-09-22,20.21,53,1,4.42,Morning
U0828,O172146,2023-02-05,25.36,73,1,0.69,Evening
U0828,O272142,2024-01-07,17.83,33,0,0.23,Late Night
U0830,O627293,2023-09-22,24.02,18,1,0.79,Evening
U0830,O254524,2024-01-10,26.39,23,0,3.37,Evening
U0830,O653472,2024-01-29,14.22,42,1,1.5,Morning
U0830,O956323,2023-09-16,20.93,51,0,3.49,Late Night
U0830,O342531,2023-10-05,30.08,59,0,3.63,Afternoon
U0830,O950230,2024-01-04,19.52,34,0,0.1,Late Night
U0831,O143394,2023-10-28,52.63,20,1,1.03,Evening
U0832,O414791,2024-03-14,17.08,28,0,2.59,Evening
U0832,O575431,2024-03-10,25.01,31,0,4.83,Late Night
U0832,O704500,2023-09-05,26.79,15,0,1.14,Evening
U0832,O117804,2024-03-15,23.58,53,0,3.49,Afternoon
U0834,O542703,2023-10-02,24.59,36,0,0.18,Afternoon
U0834,O773348,2023-07-22,23.73,57,0,2.54,Late Night
U0835,O965679,2023-06-23,33.14,27,0,2.76,Morning
U0835,O560044,2023-08-16,33.11,26,0,4.94,Evening
U0835,O178740,2023-07-09,22.9,26,1,3.28,Afternoon
U0835,O107553,2024-01-14,26.09,28,1,4.49,Late Night
U0836,O127057,2024-01-08,30.56,40,0,3.8,Late Night
U0836,O596107,2023-12-24,24.51,40,1,2.25,Morning
U0836,O831648,2024-01-30,31.9,59,1,0.06,Late Night
U0836,O186491,2023-12-17,31.64,25,0,1.14,Afternoon
U0837,O642728,2023-07-14,36.44,22,0,1.29,Late Night
U0837,O822847,2024-02-28,15.03,46,0,4.29,Morning
U0837,O428817,2023-07-13,10.94,11,0,2.56,Afternoon
U0838,O363186,2023-12-25,21.2,37,1,3.75,Evening
U0838,O215148,2024-03-08,9.38,25,0,3.59,Late Night
U0838,O403370,2023-09-26,30.19,35,0,2.39,Late Night
U0838,O457794,2023-07-16,33.75,37,0,0.78,Afternoon
U0838,O943996,2024-02-14,27.33,49,1,0.58,Afternoon
U0838,O999023,2023-09-12,36.27,20,0,2.3,Late Night
U0839,O973111,2023-08-03,12.77,12,1,1.6,Afternoon
U0839,O752265,2024-03-11,23.3,16,0,4.49,Evening
U0839,O746195,2023-08-03,16.06,21,0,4.58,Morning
U0839,O304241,2023-12-25,27.21,57,0,1.36,Morning
U0839,O260492,2024-03-10,23.36,39,0,0.33,Evening
U0840,O749848,2023-03-20,24.01,47,0,0.81,Evening
U0840,O545272,2023-10-30,26.96,21,0,0.83,Morning
U0840,O441239,2023-03-17,20.48,26,0,4.0,Morning
U0840,O609022,2023-03-01,16.44,36,1,3.95,Late Night
U0840,O572671,2023-09-02,46.92,73,0,2.34,Afternoon
U0842,O838832,2023-03-04,28.26,39,0,1.42,Late Night
U0842,O585713,2024-02-07,24.25,42,1,2.66,Afternoon
U0842,O811575,2024-02-20,20.38,40,1,3.68,Late Night
U0842,O280073,2023-08-27,39.44,46,1,3.11,Afternoon
U0842,O932340,2023-04-07,29.71,30,0,3.03,Evening
U0842,O562073,2023-12-28,28.49,15,0,4.02,Afternoon
U0843,O612584,2023-10-09,20.71,27,1,3.67,Morning
U0843,O685145,2023-08-13,28.1,33,1,2.28,Morning
U0843,O529234,2023-10-24,26.59,33,0,1.43,Late Night
U0843,O484569,2023-08-25,38.6,21,0,4.81,Afternoon
U0843,O501235,2023-11-27,16.67,25,0,3.35,Evening
U0844,O304396,2024-01-09,33.43,45,0,2.01,Evening
U0844,O551251,2023-11-27,13.19,34,0,3.75,Evening
U0844,O619824,2023-11-04,37.64,34,0,0.02,Late Night
U0845,O532236,2023-11-13,15.23,10,1,0.81,Late Night
U0846,O289892,2024-03-11,18.27,30,0,0.56,Late Night
U0846,O305914,2023-07-30,32.97,10,0,4.33,Late Night
U0846,O898584,2024-01-20,-3.33,28,0,1.91,Late Night
U0846,O920720,2023-07-02,25.56,46,1,2.85,Late Night
U0846,O883680,2023-07-10,27.75,38,1,0.3,Afternoon
U0848,O664890,2024-02-09,18.28,48,1,2.2,Late Night
U0848,O757022,2023-06-14,31.46,46,0,1.89,Evening
U0849,O566985,2023-12-30,30.45,12,0,4.22,Late Night
U0849,O466746,2024-01-05,30.82,17,0,0.34,Evening
U0850,O180436,2024-01-04,30.97,59,0,0.08,Evening
U0850,O396977,2024-01-13,39.15,29,0,1.31,Evening
U0851,O825605,2023-11-22,22.02,27,0,0.69,Late Night
U0851,O324086,2024-01-04,14.71,10,0,3.87,Evening
U0852,O757072,2023-12-28,31.58,36,0,4.68,Late Night
U0852,O121625,2024-01-20,19.75,40,0,0.93,Afternoon
U0852,O542970,2023-12-12,37.16,32,1,3.39,Evening
U0853,O266373,2023-03-20,31.62,49,0,2.25,Afternoon
U0853,O372498,2023-12-27,28.64,60,1,2.94,Late Night
U0853,O648270,2023-11-13,36.98,49,1,1.71,Afternoon
U0853,O936728,2023-04-29,34.46,43,1,1.05,Morning
U0853,O494961,2024-01-21,34.06,30,1,0.88,Morning
U0853,O109525,2023-11-07,33.3,43,0,2.0,Afternoon
U0854,O657175,2024-03-09,20.93,44,1,2.99,Morning
U0854,O934775,2023-04-21,29.84,18,0,3.18,Morning
U0854,O357496,2023-04-10,39.16,50,0,4.46,Evening
U0854,O734833,2023-12-10,50.21,31,0,4.07,Late Night
U0855,O372865,2023-09-25,16.72,48,1,0.12,Afternoon
U0855,O925780,2023-06-15,14.59,44,0,0.74,Afternoon
U0855,O263590,2023-05-08,23.86,52,1,0.12,Evening
U0855,O392272,2024-02-16,30.17,25,0,4.09,Late Night
U0856,O721975,2023-08-16,19.08,34,0,2.12,Evening
U0856,O189673,2023-12-05,21.19,46,1,4.31,Evening
U0856,O241118,2024-03-08,8.78,10,1,0.33,Evening
U0856,O735993,2023-11-28,12.99,10,1,4.5,Morning
U0856,O662745,2023-12-23,20.47,17,1,1.44,Evening
U0856,O376363,2023-09-21,22.46,40,1,1.51,Morning
U0857,O218189,2023-12-14,41.84,35,0,0.64,Morning
U0857,O467452,2024-01-12,35.5,35,1,2.27,Morning
U0858,O283217,2024-01-04,17.28,22,1,2.74,Morning
U0858,O622349,2023-05-11,16.7,10,0,4.07,Morning
U0858,O351365,2023-04-14,35.98,31,0,3.54,Afternoon
U0860,O107420,2024-02-10,31.59,11,0,4.22,Afternoon
U0860,O853354,2024-01-02,16.34,39,0,0.89,Morning
U0861,O846294,2023-08-30,38.5,26,0,3.51,Late Night
U0861,O643769,2024-03-11,34.5,29,0,2.2,Morning
U0861,O523658,2024-01-22,27.53,38,0,4.82,Morning
U0861,O247577,2023-12-07,10.8,37,0,4.9,Evening
U0861,O342254,2023-03-25,22.29,55,0,3.04,Evening
U0861,O267744,2024-01-04,9.09,45,0,3.42,Afternoon
U0862,O344561,2023-08-28,41.74,39,1,2.57,Afternoon
U0862,O447088,2023-05-31,17.9,13,0,1.91,Morning
U0862,O479684,2023-08-19,24.84,30,0,2.39,Evening
U0862,O594222,2023-10-28,25.8,31,1,4.8,Evening
U0862,O335368,2023-05-23,21.01,33,0,3.69,Afternoon
U0862,O529390,2023-10-03,9.23,30,1,0.82,Late Night
U0863,O997348,2024-01-13,28.33,36,0,1.52,Evening
U0863,O355329,2023-10-20,16.8,25,1,0.9,Morning
U0864,O303318,2023-10-18,13.05,35,0,3.49,Afternoon
U0864,O648497,2023-10-27,27.36,31,1,2.85,Morning
U0864,O423688,2024-01-15,20.68,10,0,3.87,Evening
U0864,O427466,2023-09-15,17.04,24,1,2.35,Afternoon
U0865,O284777,2023-03-02,34.05,48,0,2.43,Evening
U0865,O716045,2023-03-07,17.17,15,1,0.28,Afternoon
U0865,O828334,2023-04-16,34.85,37,0,1.14,Evening
U0867,O280484,2023-08-22,35.71,27,0,1.71,Late Night
U0867,O233617,2023-10-31,28.92,21,1,2.86,Late Night
U0869,O990171,2023-09-09,30.1,39,1,0.04,Afternoon
U0869,O313406,2023-03-12,36.86,28,0,4.03,Evening
U0869,O461039,2023-09-15,30.81,10,1,1.09,Evening
U0869,O290759,2024-01-26,21.84,32,0,4.91,Morning
U0869,O602190,2023-07-09,21.75,29,0,0.74,Afternoon
U0869,O317011,2023-08-20,21.48,38,0,0.04,Afternoon
U0869,O179627,2023-07-30,33.98,54,0,2.97,Morning
U0870,O236553,2023-04-28,-2.16,18,0,3.57,Morning
U0870,O145911,2023-05-29,9.03,33,1,0.58,Morning
U0870,O221015,2023-08-29,24.4,64,1,4.4,Late Night
U0870,O327622,2023-08-30,24.47,33,0,4.37,Evening
U0870,O971079,2023-05-17,6.34,42,0,2.79,Late Night
U0870,O966452,2023-12-07,33.81,42,0,4.15,Afternoon
U0871,O997422,2024-02-13,19.66,16,0,4.61,Late Night
U0872,O212286,2023-07-03,27.28,23,0,4.43,Morning
U0872,O146316,2023-05-27,19.1,34,0,0.64,Morning
